date,channel,viewing_min,devices_used,location_count,trp_value,is_fake,device_id,ip_address,session_duration,channel_switches,watch_pattern_score,device_behavior_score,region,time_of_day
2025-07-03,KalaignarTV,470,1,722,3.992842964824333,0,D1107,192.168.41.254,484,2,51,40,Delhi,Afternoon
2025-07-03,DDNews,519,8,959,4.014783787104523,0,D5513,192.168.148.68,599,14,56,62,Delhi,Midnight
2025-07-03,DDNational,490,1,841,4.268642322613966,0,D2421,192.168.216.187,568,4,36,69,Delhi,Morning
2025-07-03,DDSports,468,1,758,4.551196139930376,0,D8283,192.168.123.30,529,9,28,61,Mumbai,Midnight
2025-07-03,TenSports,501,1,926,3.6910801728647895,0,D1255,192.168.184.33,541,10,64,56,Delhi,Evening
2025-07-03,StarSports,461,1,784,4.831911115721728,0,D8248,192.168.102.218,514,12,50,32,Kolkata,Midnight
2025-07-03,SonySports,503,1,680,3.787383575238721,0,D3962,192.168.216.53,591,3,17,53,Kolkata,Midnight
2025-07-03,Eurosport,483,20,766,4.826851793473962,0,D3282,192.168.143.177,530,11,36,54,Hyderabad,Evening
2025-07-03,CNBC,464,7,873,4.729581082591958,0,D9744,192.168.215.133,580,6,36,42,Mumbai,Afternoon
2025-07-03,BloombergTV,468,1,810,3.5558465100445447,0,D9372,192.168.245.247,464,14,46,15,Chennai,Afternoon
2025-07-03,BBCWorld,507,1,798,3.976667206195037,0,D2477,192.168.105.231,529,4,54,22,Bangalore,Night
2025-07-03,AlJazeera,483,1,1075,4.974981180858532,0,D9762,192.168.76.94,565,11,20,38,Chennai,Night
2025-07-03,France24,464,19,655,4.028750692901193,0,D5952,192.168.59.199,531,3,20,62,Mumbai,Night
2025-07-03,VH1,499,1,810,3.3785603419056187,0,D6880,192.168.110.209,581,14,65,53,Mumbai,Afternoon
2025-07-03,MTV,462,1,705,3.938900031453177,0,D6592,192.168.54.91,503,13,55,44,Bangalore,Morning
2025-07-04,News24,60,223,4698,10.912893535939745,1,D8091,192.168.162.197,58,0,76,94,Chennai,Afternoon
2025-07-04,StarTV,36,213,4668,9.71014451219076,1,D1591,192.168.41.69,96,0,92,81,Mumbai,Night
2025-07-04,ZeeTV,35,217,4607,9.87837136318058,1,D7277,192.168.23.199,44,0,78,84,Chennai,Night
2025-07-04,SunTV,8,228,4617,10.102424280783373,1,D3260,192.168.198.118,114,1,99,86,Hyderabad,Morning
2025-07-04,ABPNews,22,230,4952,10.373587934569988,1,D1347,192.168.182.142,14,0,83,98,Chennai,Morning
2025-07-04,NDTV,50,198,4379,10.714496549154648,1,D9357,192.168.54.15,111,0,82,84,Hyderabad,Evening
2025-07-04,IndiaTV,33,207,4493,10.15415722977629,1,D6032,192.168.4.101,133,1,81,94,Kolkata,Midnight
2025-07-04,CNNNews18,-3,200,4884,9.914072833066824,1,D5443,192.168.131.30,92,0,87,95,Mumbai,Midnight
2025-07-04,TimesNow,24,216,4699,10.77567724263004,1,D9774,192.168.211.53,114,1,98,82,Chennai,Afternoon
2025-07-04,RepublicTV,0,223,4435,10.494651219028746,1,D7869,192.168.217.73,5,0,86,94,Chennai,Afternoon
2025-07-04,TV9,50,233,4647,9.986567444526344,1,D6696,192.168.29.251,58,1,86,87,Mumbai,Evening
2025-07-04,Asianet,52,212,4613,10.652742472757351,1,D4038,192.168.235.240,124,0,97,95,Hyderabad,Night
2025-07-04,Colors,41,197,4468,10.14495091278451,1,D3845,192.168.213.104,130,1,87,94,Hyderabad,Morning
2025-07-04,SonyTV,-5,204,4857,9.965813628559768,1,D8864,192.168.104.108,110,1,93,90,Delhi,Afternoon
2025-07-04,StarPlus,39,226,4384,9.815042283499803,1,D7609,192.168.221.84,126,0,78,96,Chennai,Evening
2025-07-04,ZeeCinema,14,221,4517,9.992105783036958,1,D2265,192.168.91.189,74,1,76,84,Mumbai,Night
2025-07-04,StarMovies,22,203,4713,10.074253379344617,1,D3274,192.168.70.245,16,1,98,95,Mumbai,Afternoon
2025-07-04,HBO,14,211,4363,9.717048664802284,1,D3470,192.168.67.220,5,0,87,98,Mumbai,Morning
2025-07-04,Discovery,1,218,4652,10.309135845000316,1,D3577,192.168.54.99,78,0,85,88,Chennai,Evening
2025-07-04,NationalGeographic,12,213,4764,10.2713639669252,1,D4660,192.168.96.71,5,0,98,99,Kolkata,Evening
2025-07-04,AnimalPlanet,27,204,4664,10.081033139917333,1,D2068,192.168.72.226,11,0,81,91,Bangalore,Evening
2025-07-04,HistoryTV18,7,239,4478,9.887951343864923,1,D6591,192.168.230.170,99,0,83,90,Mumbai,Morning
2025-07-04,CartoonNetwork,34,220,4666,10.355372877400582,1,D6974,192.168.225.77,130,0,81,81,Mumbai,Evening
2025-07-04,Pogo,40,205,4481,10.325867783159886,1,D5829,192.168.156.163,103,1,77,96,Bangalore,Morning
2025-07-04,Nickelodeon,-1,202,4289,10.0318545342356,1,D2950,192.168.172.202,25,0,98,80,Mumbai,Night
2025-07-04,SonyMax,27,210,4461,10.149295930857416,1,D9283,192.168.221.108,68,0,77,86,Chennai,Morning
2025-07-04,ZeeTelugu,48,205,4284,10.490837460689722,1,D4093,192.168.89.99,72,0,75,83,Kolkata,Afternoon
2025-07-04,ETV,4,211,4412,10.151709935453171,1,D6311,192.168.219.157,49,1,75,83,Kolkata,Morning
2025-07-04,GeminiTV,20,224,4396,9.320098763705214,1,D2387,192.168.243.198,22,0,94,94,Bangalore,Evening
2025-07-04,MaaTV,29,223,4787,9.387774906410458,1,D5274,192.168.2.221,106,1,88,83,Delhi,Night
2025-07-04,UdayaTV,19,200,4570,10.794136051221436,1,D3285,192.168.184.194,91,0,76,99,Bangalore,Evening
2025-07-04,SuryaTV,51,199,4641,10.263743454634293,1,D4206,192.168.118.150,73,1,85,82,Kolkata,Night
2025-07-04,KTV,15,213,4580,10.545469567917564,1,D3924,192.168.237.111,61,0,84,98,Hyderabad,Morning
2025-07-04,JayaTV,3,204,4725,10.19454391522363,1,D8045,192.168.241.155,120,0,89,99,Delhi,Evening
2025-07-04,RajTV,47,227,4394,10.458003685686696,1,D9471,192.168.242.22,154,1,85,94,Mumbai,Morning
2025-07-04,KalaignarTV,39,204,4784,9.470638347399335,1,D2618,192.168.201.116,74,0,82,91,Mumbai,Midnight
2025-07-04,DDNews,3,218,4444,10.070079033397224,1,D9562,192.168.112.177,16,0,75,80,Kolkata,Evening
2025-07-04,DDNational,38,223,4730,10.370170134545804,1,D6896,192.168.210.24,82,1,80,84,Chennai,Afternoon
2025-07-04,DDSports,14,193,4614,9.375329358273047,1,D8843,192.168.26.36,5,0,94,94,Mumbai,Afternoon
2025-07-04,TenSports,14,193,4595,9.230562708779292,1,D8063,192.168.106.145,9,1,82,85,Hyderabad,Evening
2025-07-04,StarSports,19,216,4608,9.255601159595692,1,D9495,192.168.55.10,131,0,93,81,Delhi,Midnight
2025-07-04,SonySports,41,202,4515,10.571606086085648,1,D2348,192.168.53.81,45,0,95,80,Chennai,Evening
2025-07-04,Eurosport,30,224,4508,10.310790564930212,1,D6556,192.168.107.202,36,1,97,90,Kolkata,Midnight
2025-07-04,CNBC,43,230,4733,9.820326336674132,1,D6289,192.168.201.166,139,0,91,94,Hyderabad,Midnight
2025-07-04,BloombergTV,22,215,4484,9.819691138781405,1,D3422,192.168.80.127,125,1,88,86,Delhi,Evening
2025-07-04,BBCWorld,42,216,4347,10.276148856024832,1,D4628,192.168.217.218,76,0,78,91,Chennai,Evening
2025-07-04,AlJazeera,33,203,4696,10.45870008451997,1,D3428,192.168.242.98,119,1,76,80,Bangalore,Morning
2025-07-04,France24,15,195,4404,10.167474417942811,1,D4033,192.168.131.178,20,0,90,98,Mumbai,Afternoon
2025-07-04,VH1,40,213,4765,9.811149223307522,1,D7157,192.168.218.61,35,1,94,85,Mumbai,Afternoon
2025-07-04,MTV,47,219,4505,9.851282806455991,1,D9860,192.168.148.36,135,0,76,81,Hyderabad,Evening
2025-07-05,News24,497,1,699,4.223236901812043,0,D9691,192.168.101.46,584,2,30,15,Mumbai,Morning
2025-07-05,StarTV,550,1,925,5.267480695422828,0,D8813,192.168.94.71,619,5,38,42,Chennai,Night
2025-07-05,ZeeTV,520,3,858,4.693885989321902,0,D2414,192.168.43.64,600,6,50,51,Delhi,Morning
2025-07-05,SunTV,542,5,880,5.617278661173132,0,D7708,192.168.225.146,647,3,41,38,Delhi,Morning
2025-07-05,ABPNews,555,5,904,5.0135476779389005,0,D9721,192.168.215.13,656,14,24,24,Delhi,Afternoon
2025-07-05,NDTV,497,1,1034,4.718592088997434,0,D7635,192.168.12.25,565,6,57,41,Kolkata,Morning
2025-07-05,IndiaTV,509,5,914,4.527833410639158,0,D4621,192.168.4.128,501,4,31,46,Delhi,Morning
2025-07-05,CNNNews18,533,1,855,4.518117542399599,0,D6315,192.168.38.157,587,9,34,68,Delhi,Midnight
2025-07-05,TimesNow,545,1,823,4.178369127785755,0,D1754,192.168.107.185,636,11,53,26,Kolkata,Midnight
2025-07-05,RepublicTV,546,1,1039,5.424673426220762,0,D3347,192.168.173.161,539,12,27,59,Mumbai,Night
2025-07-05,TV9,493,1,781,4.371702393594644,0,D1726,192.168.215.138,570,14,45,18,Delhi,Morning
2025-07-05,Asianet,494,5,1010,4.603275014858432,0,D5923,192.168.185.25,577,2,24,54,Hyderabad,Evening
2025-07-05,Colors,543,1,833,5.279969141139707,0,D3649,192.168.232.74,586,5,25,40,Mumbai,Morning
2025-07-05,SonyTV,499,1,859,5.120245461131533,0,D3815,192.168.38.16,498,13,22,30,Delhi,Midnight
2025-07-05,StarPlus,556,1,1035,4.414283990442557,0,D4279,192.168.187.156,613,12,63,68,Chennai,Afternoon
2025-07-05,ZeeCinema,548,1,696,4.760659860555862,0,D3984,192.168.203.172,551,10,60,24,Bangalore,Night
2025-07-05,StarMovies,531,1,887,5.497365495989921,0,D4807,192.168.185.32,556,13,35,36,Delhi,Night
2025-07-05,HBO,551,1,957,4.78699640558029,0,D8876,192.168.62.243,548,2,53,19,Kolkata,Afternoon
2025-07-05,Discovery,522,1,1046,4.380541588665226,0,D7099,192.168.92.45,612,7,19,38,Delhi,Morning
2025-07-05,NationalGeographic,542,1,721,4.910885523933668,0,D1607,192.168.52.189,615,7,12,43,Mumbai,Night
2025-07-05,AnimalPlanet,506,15,930,4.243907902544063,0,D7169,192.168.49.155,583,12,54,66,Mumbai,Morning
2025-07-05,HistoryTV18,520,1,1016,5.228217010237652,0,D8790,192.168.25.131,504,3,53,49,Bangalore,Evening
2025-07-05,CartoonNetwork,523,1,855,3.906305913276343,0,D6573,192.168.89.39,630,2,19,28,Hyderabad,Afternoon
2025-07-05,Pogo,542,1,732,4.783416526423332,0,D1634,192.168.192.163,608,2,35,19,Hyderabad,Morning
2025-07-05,Nickelodeon,525,1,971,4.383277635855628,0,D2074,192.168.52.219,624,11,56,42,Hyderabad,Evening
2025-07-05,SonyMax,508,5,1187,5.33505873847388,0,D2914,192.168.173.196,551,14,26,23,Delhi,Midnight
2025-07-05,ZeeTelugu,523,3,950,4.783253226560596,0,D1588,192.168.210.22,596,14,14,42,Kolkata,Evening
2025-07-05,ETV,492,1,968,4.846930006589472,0,D4231,192.168.187.134,592,6,63,53,Mumbai,Evening
2025-07-05,GeminiTV,543,15,944,5.167899813907166,0,D7351,192.168.51.201,622,12,45,43,Delhi,Night
2025-07-05,MaaTV,516,12,1012,4.961410426281122,0,D4838,192.168.74.214,630,6,54,52,Mumbai,Morning
2025-07-05,UdayaTV,545,1,1002,5.405046246616247,0,D2973,192.168.238.73,583,12,55,20,Bangalore,Evening
2025-07-05,SuryaTV,512,1,798,4.598000869582558,0,D6044,192.168.28.171,560,11,25,60,Hyderabad,Morning
2025-07-05,KTV,515,3,969,4.134851949264374,0,D7103,192.168.121.202,543,8,66,67,Hyderabad,Night
2025-07-05,JayaTV,531,1,767,4.707805464779328,0,D7683,192.168.161.159,521,10,31,55,Mumbai,Night
2025-07-05,RajTV,502,1,1023,4.485934033708633,0,D6837,192.168.85.46,582,5,12,38,Kolkata,Evening
2025-07-05,KalaignarTV,491,8,811,5.024837996106015,0,D7783,192.168.3.2,600,5,16,62,Chennai,Afternoon
2025-07-05,DDNews,500,1,751,5.254854055314272,0,D6594,192.168.132.46,589,12,30,64,Mumbai,Midnight
2025-07-05,DDNational,533,1,891,3.990196338737805,0,D4822,192.168.78.147,539,12,57,60,Mumbai,Midnight
2025-07-05,DDSports,515,1,1117,5.1779721306438775,0,D4389,192.168.165.59,558,8,34,40,Chennai,Morning
2025-07-05,TenSports,536,2,1049,4.159073934625355,0,D6914,192.168.206.238,605,10,68,23,Mumbai,Evening
2025-07-05,StarSports,509,1,1027,4.354270631453617,0,D2780,192.168.71.20,504,8,46,28,Hyderabad,Morning
2025-07-05,SonySports,507,1,996,4.851995294579761,0,D4688,192.168.203.196,559,9,20,35,Kolkata,Afternoon
2025-07-05,Eurosport,511,1,935,5.053923654368212,0,D8211,192.168.52.230,606,11,16,58,Kolkata,Morning
2025-07-05,CNBC,533,1,854,5.240553549415594,0,D6037,192.168.106.55,645,8,31,25,Delhi,Midnight
2025-07-05,BloombergTV,546,1,918,5.330316699558,0,D7319,192.168.245.167,532,10,21,28,Mumbai,Night
2025-07-05,BBCWorld,535,1,691,4.434718351716979,0,D9640,192.168.120.164,575,7,19,47,Chennai,Evening
2025-07-05,AlJazeera,521,1,1094,5.1434139461252375,0,D1081,192.168.185.15,596,12,55,54,Kolkata,Night
2025-07-05,France24,514,1,936,4.977380802416346,0,D7278,192.168.0.95,613,10,28,53,Hyderabad,Afternoon
2025-07-05,VH1,523,1,917,4.524609370016631,0,D7999,192.168.136.151,533,4,51,63,Hyderabad,Midnight
2025-07-05,MTV,507,3,922,5.17615854397441,0,D2406,192.168.179.154,534,5,25,66,Hyderabad,Night
2025-07-06,News24,52,211,4667,9.87419153438124,1,D8410,192.168.231.236,122,0,75,85,Bangalore,Afternoon
2025-07-06,StarTV,55,222,4297,9.054171610389693,1,D2480,192.168.230.188,40,0,88,92,Delhi,Morning
2025-07-06,ZeeTV,54,200,4472,10.048306661045334,1,D4598,192.168.17.225,62,0,98,90,Chennai,Night
2025-07-06,SunTV,25,219,4852,9.954541658646368,1,D8993,192.168.104.231,141,1,83,80,Bangalore,Morning
2025-07-06,ABPNews,60,217,4262,9.594791050200367,1,D5183,192.168.205.186,123,0,96,88,Chennai,Evening
2025-07-06,NDTV,44,227,4400,9.766227031469622,1,D4680,192.168.64.77,137,1,84,80,Delhi,Morning
2025-07-06,IndiaTV,24,206,4580,10.310854741529177,1,D8644,192.168.115.207,142,1,86,81,Mumbai,Evening
2025-07-06,CNNNews18,23,199,4758,9.705860502798815,1,D5310,192.168.228.69,21,1,88,96,Kolkata,Morning
2025-07-06,TimesNow,11,206,4606,9.902521831455244,1,D2758,192.168.141.206,64,0,86,84,Chennai,Night
2025-07-06,RepublicTV,50,211,4412,9.91932996460364,1,D3599,192.168.173.197,162,1,94,83,Bangalore,Afternoon
2025-07-06,TV9,25,215,4338,10.172802156812056,1,D6616,192.168.74.160,107,1,76,95,Chennai,Morning
2025-07-06,Asianet,55,216,4252,10.369205612924128,1,D6813,192.168.50.197,104,1,98,99,Delhi,Morning
2025-07-06,Colors,36,239,4481,9.441271198708783,1,D4853,192.168.227.15,110,0,77,90,Kolkata,Morning
2025-07-06,SonyTV,17,207,4398,9.874949973639986,1,D3292,192.168.180.199,14,0,87,97,Chennai,Night
2025-07-06,StarPlus,21,211,4352,9.570108757010043,1,D2501,192.168.68.222,21,1,96,81,Mumbai,Afternoon
2025-07-06,ZeeCinema,42,209,4502,10.428451316781134,1,D9422,192.168.14.30,27,1,80,95,Delhi,Afternoon
2025-07-06,StarMovies,65,200,4368,10.080998009801272,1,D8550,192.168.77.152,68,1,91,85,Hyderabad,Midnight
2025-07-06,HBO,32,226,4265,9.642240417560892,1,D5250,192.168.215.35,71,1,97,87,Bangalore,Night
2025-07-06,Discovery,8,217,4841,9.81620192903494,1,D7991,192.168.68.140,15,0,90,99,Mumbai,Night
2025-07-06,NationalGeographic,32,224,4582,9.41288222328074,1,D1114,192.168.211.46,85,1,97,98,Bangalore,Midnight
2025-07-06,AnimalPlanet,3,216,4330,9.661514466627326,1,D5406,192.168.125.197,5,1,79,94,Mumbai,Midnight
2025-07-06,HistoryTV18,-7,195,4264,9.57560263131782,1,D3347,192.168.247.164,51,1,92,93,Kolkata,Afternoon
2025-07-06,CartoonNetwork,28,185,4443,9.26198146272367,1,D2041,192.168.84.48,53,0,78,80,Kolkata,Morning
2025-07-06,Pogo,48,221,4472,9.921225480021452,1,D7927,192.168.230.67,139,1,97,85,Hyderabad,Midnight
2025-07-06,Nickelodeon,58,211,4904,9.983714258889991,1,D1011,192.168.220.182,74,0,89,97,Hyderabad,Morning
2025-07-06,SonyMax,38,222,4581,9.886632466258808,1,D8980,192.168.88.219,65,0,87,80,Hyderabad,Night
2025-07-06,ZeeTelugu,46,204,4652,10.056028926864007,1,D8871,192.168.163.52,103,1,88,97,Mumbai,Night
2025-07-06,ETV,3,204,4425,9.558849348087753,1,D7375,192.168.21.166,97,1,96,95,Bangalore,Morning
2025-07-06,GeminiTV,0,220,4720,8.816654341692674,1,D8098,192.168.98.190,15,0,83,98,Chennai,Morning
2025-07-06,MaaTV,43,200,4603,10.721305910526109,1,D4676,192.168.192.131,82,1,82,97,Bangalore,Night
2025-07-06,UdayaTV,24,211,4762,9.930678754878803,1,D7109,192.168.87.136,82,1,88,91,Chennai,Morning
2025-07-06,SuryaTV,41,214,4240,10.688111501494303,1,D6397,192.168.239.118,133,0,95,82,Mumbai,Midnight
2025-07-06,KTV,50,198,4796,9.330598300730896,1,D4065,192.168.38.18,126,0,81,83,Mumbai,Evening
2025-07-06,JayaTV,16,200,4738,9.84847068420614,1,D3036,192.168.104.131,106,0,77,84,Delhi,Evening
2025-07-06,RajTV,1,192,4420,9.134528925183137,1,D4046,192.168.145.80,28,0,78,87,Kolkata,Afternoon
2025-07-06,KalaignarTV,7,212,4227,9.51043774497,1,D1540,192.168.223.117,106,1,97,85,Chennai,Morning
2025-07-06,DDNews,27,210,4511,9.482855914664,1,D1076,192.168.0.117,49,1,91,95,Bangalore,Midnight
2025-07-06,DDNational,8,184,4533,9.062341305340144,1,D4067,192.168.127.26,28,1,83,95,Kolkata,Morning
2025-07-06,DDSports,37,239,4294,10.31028718896994,1,D1023,192.168.179.240,79,0,97,96,Kolkata,Afternoon
2025-07-06,TenSports,12,202,4596,10.292257164157284,1,D6134,192.168.11.38,63,1,99,91,Chennai,Midnight
2025-07-06,StarSports,9,239,4244,8.841783323902392,1,D1675,192.168.251.85,5,0,97,93,Hyderabad,Night
2025-07-06,SonySports,63,229,4604,9.893202370587534,1,D7668,192.168.168.53,96,1,85,93,Kolkata,Night
2025-07-06,Eurosport,66,202,4230,9.798165588307658,1,D5267,192.168.12.248,164,0,95,85,Kolkata,Evening
2025-07-06,CNBC,43,233,4422,9.068051677164467,1,D6988,192.168.127.76,56,0,75,97,Mumbai,Midnight
2025-07-06,BloombergTV,19,213,4647,9.85239131469761,1,D8652,192.168.12.146,125,0,86,90,Kolkata,Night
2025-07-06,BBCWorld,48,211,4248,10.139700596797558,1,D9680,192.168.146.147,153,1,81,91,Hyderabad,Morning
2025-07-06,AlJazeera,14,220,4659,9.50166495405977,1,D2485,192.168.242.198,5,0,83,80,Hyderabad,Midnight
2025-07-06,France24,32,204,4623,10.599406446702275,1,D4659,192.168.47.199,110,0,77,94,Kolkata,Night
2025-07-06,VH1,28,235,4307,10.129318792980776,1,D3419,192.168.70.156,17,0,85,83,Kolkata,Afternoon
2025-07-06,MTV,47,213,4628,9.114162842961022,1,D8740,192.168.246.92,109,1,95,82,Hyderabad,Evening
2025-07-07,News24,488,10,672,4.088035548284951,0,D8143,192.168.146.208,606,13,23,37,Chennai,Morning
2025-07-07,StarTV,519,18,694,4.048649462430601,0,D4495,192.168.208.86,617,9,38,32,Mumbai,Morning
2025-07-07,ZeeTV,483,1,990,4.58006978698677,0,D1756,192.168.82.48,589,6,32,18,Bangalore,Midnight
2025-07-07,SunTV,524,1,835,4.595386560633846,0,D9448,192.168.28.176,602,3,56,27,Bangalore,Midnight
2025-07-07,ABPNews,498,1,788,3.9337076471956434,0,D2779,192.168.254.19,543,11,37,44,Mumbai,Morning
2025-07-07,NDTV,459,11,1000,4.231115415848919,0,D7487,192.168.238.99,441,11,47,56,Hyderabad,Night
2025-07-07,IndiaTV,497,1,903,4.779628476428075,0,D1258,192.168.46.89,535,12,19,56,Chennai,Afternoon
2025-07-07,CNNNews18,484,1,838,4.501634054730954,0,D5075,192.168.59.176,568,3,35,19,Bangalore,Midnight
2025-07-07,TimesNow,501,17,831,4.701262371146175,0,D9498,192.168.254.148,572,5,32,45,Mumbai,Evening
2025-07-07,RepublicTV,495,5,737,4.214153731410774,0,D9014,192.168.228.147,604,10,48,57,Chennai,Afternoon
2025-07-07,TV9,481,11,965,4.361224942510976,0,D2118,192.168.41.77,465,7,27,56,Kolkata,Afternoon
2025-07-07,Asianet,488,10,886,5.05108887539034,0,D8631,192.168.238.76,601,2,13,69,Mumbai,Evening
2025-07-07,Colors,512,2,735,4.507285220354064,0,D4017,192.168.176.143,624,12,62,37,Mumbai,Midnight
2025-07-07,SonyTV,517,1,558,4.209084239215841,0,D5341,192.168.187.68,508,5,66,64,Bangalore,Morning
2025-07-07,StarPlus,471,14,817,4.925173315103816,0,D2658,192.168.78.209,582,4,57,68,Chennai,Morning
2025-07-07,ZeeCinema,493,1,1111,3.93572530916398,0,D9378,192.168.154.75,498,2,20,60,Bangalore,Afternoon
2025-07-07,StarMovies,472,1,932,3.8897007405163104,0,D2797,192.168.182.87,506,7,52,55,Kolkata,Afternoon
2025-07-07,HBO,512,3,755,3.59358400158694,0,D1784,192.168.14.180,617,11,49,64,Delhi,Afternoon
2025-07-07,Discovery,482,1,705,4.009514878891545,0,D6691,192.168.158.245,507,2,49,34,Kolkata,Afternoon
2025-07-07,NationalGeographic,486,11,642,4.685715202140504,0,D4196,192.168.89.7,508,2,22,73,Mumbai,Evening
2025-07-07,AnimalPlanet,506,1,913,4.507308931398772,0,D9532,192.168.12.182,506,8,34,38,Delhi,Midnight
2025-07-07,HistoryTV18,466,1,731,4.494564871646683,0,D1562,192.168.12.244,457,2,16,57,Mumbai,Morning
2025-07-07,CartoonNetwork,474,12,680,5.002919828033415,0,D5746,192.168.147.226,554,12,39,21,Kolkata,Morning
2025-07-07,Pogo,494,1,759,4.401093768058868,0,D3999,192.168.9.242,590,14,52,21,Hyderabad,Evening
2025-07-07,Nickelodeon,490,8,686,4.690040876336644,0,D2193,192.168.123.180,502,4,15,59,Hyderabad,Night
2025-07-07,SonyMax,486,1,854,4.368382306806743,0,D1068,192.168.164.180,541,6,50,60,Delhi,Morning
2025-07-07,ZeeTelugu,478,13,881,4.393223561232202,0,D6679,192.168.125.243,577,4,41,53,Delhi,Evening
2025-07-07,ETV,476,18,838,4.344653050672774,0,D3428,192.168.26.162,492,7,46,32,Hyderabad,Afternoon
2025-07-07,GeminiTV,509,8,965,4.0878650994016414,0,D7200,192.168.99.190,570,10,30,41,Bangalore,Morning
2025-07-07,MaaTV,502,5,859,4.378599737598776,0,D6396,192.168.15.59,526,3,38,34,Delhi,Night
2025-07-07,UdayaTV,474,1,863,4.575608637793364,0,D7993,192.168.20.16,582,8,60,47,Bangalore,Evening
2025-07-07,SuryaTV,494,5,899,4.154150167268817,0,D4598,192.168.208.207,501,5,34,31,Hyderabad,Evening
2025-07-07,KTV,499,15,908,4.602043224475968,0,D1573,192.168.12.33,522,14,59,38,Kolkata,Morning
2025-07-07,JayaTV,479,1,619,5.088555222011564,0,D5214,192.168.181.69,525,12,19,71,Hyderabad,Afternoon
2025-07-07,RajTV,484,5,596,4.680619856185562,0,D8636,192.168.154.52,570,7,28,69,Hyderabad,Midnight
2025-07-07,KalaignarTV,506,1,666,3.8603306844536647,0,D2478,192.168.64.44,495,11,13,33,Chennai,Morning
2025-07-07,DDNews,498,10,687,4.496229735318906,0,D7127,192.168.157.151,528,13,69,61,Delhi,Morning
2025-07-07,DDNational,507,1,874,4.148014606926059,0,D7676,192.168.78.228,595,11,38,74,Kolkata,Night
2025-07-07,DDSports,498,18,830,4.445600798947155,0,D3196,192.168.210.222,556,7,26,30,Hyderabad,Midnight
2025-07-07,TenSports,503,7,906,4.606416214890409,0,D9166,192.168.15.183,616,9,43,15,Hyderabad,Afternoon
2025-07-07,StarSports,479,10,759,4.03008808229247,0,D9846,192.168.17.218,538,8,14,37,Chennai,Evening
2025-07-07,SonySports,520,4,684,3.9264200798567153,0,D7050,192.168.16.203,581,14,15,17,Kolkata,Evening
2025-07-07,Eurosport,465,1,802,4.946609598922862,0,D5650,192.168.51.173,543,6,47,74,Hyderabad,Evening
2025-07-07,CNBC,531,1,716,4.745535572625932,0,D9484,192.168.55.93,630,8,44,60,Hyderabad,Morning
2025-07-07,BloombergTV,459,6,934,4.5670656251904,0,D5526,192.168.181.9,471,13,13,51,Bangalore,Night
2025-07-07,BBCWorld,482,1,926,4.569143399013991,0,D5412,192.168.240.145,544,13,56,17,Mumbai,Midnight
2025-07-07,AlJazeera,501,1,763,4.567106509799699,0,D6443,192.168.26.37,582,7,36,57,Mumbai,Midnight
2025-07-07,France24,455,1,1058,3.771909089421446,0,D9787,192.168.21.72,509,14,50,36,Hyderabad,Morning
2025-07-07,VH1,499,1,844,4.49679963520114,0,D3593,192.168.194.166,598,6,10,63,Mumbai,Afternoon
2025-07-07,MTV,502,1,588,3.9219665381699698,0,D7852,192.168.98.224,583,10,25,67,Delhi,Afternoon
2025-07-08,News24,17,197,4714,10.301797749009442,1,D7629,192.168.71.172,61,1,75,96,Mumbai,Midnight
2025-07-08,StarTV,4,215,4727,10.021358605158388,1,D4869,192.168.122.91,8,0,93,92,Delhi,Midnight
2025-07-08,ZeeTV,47,237,4373,9.26827271218954,1,D8971,192.168.223.36,83,0,88,95,Bangalore,Morning
2025-07-08,SunTV,48,233,4499,10.687181438063078,1,D8822,192.168.97.252,73,0,77,96,Chennai,Midnight
2025-07-08,ABPNews,-3,201,4600,9.980478878665526,1,D3989,192.168.152.223,76,0,96,96,Bangalore,Night
2025-07-08,NDTV,8,230,4711,10.454258091898982,1,D8062,192.168.41.111,119,0,76,85,Mumbai,Afternoon
2025-07-08,IndiaTV,21,199,4618,9.501262052994065,1,D6340,192.168.12.184,119,0,78,84,Chennai,Night
2025-07-08,CNNNews18,49,214,4880,10.149907581208533,1,D4823,192.168.78.118,108,0,79,87,Kolkata,Morning
2025-07-08,TimesNow,10,212,4384,10.39854896912977,1,D4932,192.168.178.178,64,1,80,83,Kolkata,Evening
2025-07-08,RepublicTV,37,195,4536,10.52136316855508,1,D9554,192.168.204.52,119,0,83,99,Bangalore,Morning
2025-07-08,TV9,11,238,4411,10.161211501167978,1,D3429,192.168.243.161,116,0,84,82,Delhi,Morning
2025-07-08,Asianet,26,207,4517,10.47387692948684,1,D8444,192.168.94.153,38,1,79,85,Kolkata,Evening
2025-07-08,Colors,37,235,4537,9.89854129203896,1,D8147,192.168.111.58,57,0,92,99,Mumbai,Midnight
2025-07-08,SonyTV,48,221,4711,10.220590055343932,1,D8631,192.168.167.87,90,0,81,82,Delhi,Evening
2025-07-08,StarPlus,10,216,4603,9.791610224895186,1,D4598,192.168.165.3,74,1,84,98,Mumbai,Midnight
2025-07-08,ZeeCinema,26,198,4615,10.352312941348766,1,D5329,192.168.115.16,95,1,85,87,Bangalore,Afternoon
2025-07-08,StarMovies,46,215,4518,9.285961805103293,1,D7718,192.168.129.23,90,1,91,83,Hyderabad,Night
2025-07-08,HBO,26,234,4804,9.576528741951767,1,D9218,192.168.97.158,110,0,82,80,Bangalore,Afternoon
